Komi-Yaz'va language	kpv	0	su:Komi-Yaz'va language
Kobon language	kpw	14	su:Kobon language
Mountain Koiari language	kpx	9	su:Mountain Koiari language
Koryak language	kpy	60	su:Koryak language
Palan language	kpy	1	su:Palan language
Kalagan language	kqe	26	su:Kalagan language
Kaonde language	kqn	59	su:Kaonde language
Tchien language	kqo	7	su:Tchien language
Korana language	kqz	8	su:Korana language
Kumali language	kra	0	su:Kumali language
Karachay-Balkar language	krc	132	su:Karachay-Balkar language
Krio language	kri	71	su:Krio language
Kinaray-a language	krj	8	su:Kinaray-a language
Karelian language	krl	119	su:Karelian language
Kurukh language	kru	53	su:Kurukh language
Kisan language (Dravidian)	kru	1	su:Kisan language (Dravidian)
Kurukh language	kru	53	su:Kurukh language
Shambala language	ksb	24	su:Shambala language
Southern Kalinga language	ksc	15	su:Southern Kalinga language
Tolai language	ksd	116	su:Tolai language
Bafia language	ksf	20	su:Bafia language
Uare language	ksj	0	su:Uare language
Kwami language	ksq	1	su:Kwami language
Kusu language	ksv	1	su:Kusu language
Sgaw Karen language	ksw	38	su:Sgaw Karen language
Kedang language	ksx	2	su:Kedang language
Kambata language	ktb	3	su:Kambata language
Qebena dialect	ktb	0	su:Qebena dialect
Gugada language	ktd	1	su:Gugada language
Kalkatungu language	ktg	25	su:Kalkatungu language
Karanga language	kth	55	su:Karanga language
Karitiana language	ktn	7	su:Karitiana language
Kituba language	ktu	48	su:Kituba language
Kato language	ktw	14	su:Kato language
Kuanyama language	kua	92	su:Kuanyama language
Kurada language	kud	6	su:Kurada language
Kipchak language	kue	102	su:Kipchak language
Kuria language	kuj	22	su:Kuria language
Kumyk language	kum	35	su:Kumyk language
Kunama language	kun	11	su:Kunama language
Hazili language	kup	3	su:Hazili language
Kunimaipa language	kup	49	su:Kunimaipa language
Kurdish language	kur	896	su:Kurdish language
Kusaal language	kus	14	su:Kusaal language
Kutenai language	kut	16	su:Kutenai language
Upper Kuskokwim language	kuu	18	su:Upper Kuskokwim language
Kukatja language	kux	81	su:Kukatja language
Kuuku Ya'u language	kuy	2	su:Kuuku Ya'u language
Atacameno language	kuz	11	su:Atacameno language
Bagulal language	kva	3	su:Bagulal language
Kubu language	kvb	2	su:Kubu language
Komodo language	kvh	1	su:Komodo language
Dobel language	kvo	9	su:Dobel language
Kerinci language	kvr	17	su:Kerinci language
Akit language	kvr	1	su:Akit language
Kwaio language	kwd	11	su:Kwaio language
Kwerba language	kwe	9	su:Kwerba language
Kwara'ae language	kwf	31	su:Kwara'ae language
Cuaiquer language	kwi	12	su:Cuaiquer language
Kwakiutl language	kwk	113	su:Kwakiutl language
Kwangali language	kwn	26	su:Kwangali language
Kwese language	kws	2	su:Kwese language
Kwakum language	kwu	1	su:Kwakum language
Kui language	kxu	53	su:Kui language
Kuvi language	kxv	17	su:Kuvi language
Ruri language	kya	1	su:Ruri language
Kyaka language	kyc	6	su:Kyaka language
Karok language	kyh	40	su:Karok language
Karao language	kyj	4	su:Karao language
Kalapuya language	kyl	7	su:Kalapuya language
Kenga language	kyq	5	su:Kenga language
Kurmali language	kyw	0	su:Kurmali language
Kayabi language	kyz	8	su:Kayabi language
Auyana language	kze	4	su:Auyana language
Kosena language	kze	9	su:Kosena language
Daa language	kzf	6	su:Daa language
Dongola-Kenuz language	kzh	3	su:Dongola-Kenuz language
Kaike language	kzq	3	su:Kaike language
Karang (Cameroon) language	kzr	4	su:Karang (Cameroon) language
Kariri language	kzw	13	su:Kariri language
Kalabra language	kzz	1	su:Kalabra language
Southern Subanen language	laa	0	su:Southern Subanen language
Lacandon language	lac	5	su:Lacandon language
Hakétia language	lad	0	su:Hakétia language
Ladino language	lad	463	su:Ladino language
Chamba Lahuli language	lae	0	su:Chamba Lahuli language
Pattani (India) language	lae	0	su:Pattani (India) language
Rangi language	lag	10	su:Rangi language
Lahnda language	lah	22	su:Lahnda language
Lamba (Zambia and Congo) language	lam	21	su:Lamba (Zambia and Congo) language
Lao language	lao	799	su:Lao language
Laqua language	laq	2	su:Laqua language
Latin language	lat	39	su:Latin language
Latvian language	lav	1	su:Latvian language
Tiwa language	lax	15	su:Tiwa language
Aribwatsa language	laz	3	su:Aribwatsa language
Lak language	lbe	41	su:Lak language
Lahuli language	lbf	1	su:Lahuli language
Ladakhi language	lbj	21	su:Ladakhi language
Laven language	lbo	2	su:Laven language
Wampar language	lbq	9	su:Wampar language
Tolaki language	lbw	12	su:Tolaki language
Mekongga language	lbw	1	su:Mekongga language
Pasir (Lawangan) language	lbx	0	su:Pasir (Lawangan) language
Lawangan language	lbx	2	su:Lawangan language
Bawo (Indonesia) language	lbx	1	su:Bawo (Indonesia) language
Lamalama language	lby	12	su:Lamalama language
Lardil language	lbz	42	su:Lardil language
Lucazi language	lch	7	su:Lucazi language
Lavongai language	lcm	10	su:Lavongai language
Laadi language	ldi	3	su:Laadi language
Ambo (Zambia) language	leb	0	su:Ambo (Zambia) language
Bisa language	leb	13	su:Bisa language
Lendu language	led	9	su:Lendu language
Lefana language	lef	10	su:Lefana language
Lengua language	leg	643	su:Lengua language
Lenje language	leh	15	su:Lenje language
Nomaante language	lem	4	su:Nomaante language
Lenca language	len	12	su:Lenca language
Lepcha language	lep	30	su:Lepcha language
Lese language	les	2	su:Lese language
Kara (Papua New Guinea) language	leu	7	su:Kara (Papua New Guinea) language
Lamma language	lev	1	su:Lamma language
Sigi language	lew	4	su:Sigi language
Letri lgona language	lex	10	su:Letri lgona language
Lezgian language	lez	56	su:Lezgian language
Lugbara language	lgg	29	su:Lugbara language
Longgu language	lgu	3	su:Longgu language
Lhomi language	lhm	2	su:Lhomi language
Lahu Bakeo dialect	lhu	0	su:Lahu Bakeo dialect
Lahu language	lhu	47	su:Lahu language
Ulithi language	li	15	su:Ulithi language
Lindrou language	lid	5	su:Lindrou language
Limbu language	lif	27	su:Limbu language
Ligbi language	lig	1	su:Ligbi language
Lika language	lik	4	su:Lika language
Lillooet language	lil	15	su:Lillooet language
Limburgish language	lim	0	su:Limburgish language
Lisu language	lis	55	su:Lisu language
Hua Lisu language	lis	0	su:Hua Lisu language
Lithuanian language	lit	2	su:Lithuanian language
Livonian language	liv	46	su:Livonian language
Lembak Bilide language	liw	0	su:Lembak Bilide language
Sindang Kelingi language	liw	2	su:Sindang Kelingi language
Banda language	liy	21	su:Banda language
Linda language	liy	51	su:Linda language
Mbinsa language	liz	4	su:Mbinsa language
Lampung language	ljp	47	su:Lampung language
Ranau language	ljp	2	su:Ranau language
Laha (Vietnam) language	lkh	2	su:Laha (Vietnam) language
Laki language (Iran)	lki	7	su:Laki language (Iran)
Lakona language	lkn	1	su:Lakona language
Lakota language	lkt	109	su:Lakota language
Ladin language	lld	52	su:Ladin language
Lele (Chad) language	lln	3	su:Lele (Chad) language
North Efate language	llp	1	su:North Efate language
Lolak language	llq	1	su:Lolak language
Lau language	llu	96	su:Lau language
Limilngan language	lmc	8	su:Limilngan language
Lamé (Cameroon) language	lme	0	su:Lamé (Cameroon) language
Hano language	lml	2	su:Hano language
Lambadi language	lmn	2	su:Lambadi language
Lombard language	lmo	98	su:Lombard language
Limbum language	lmp	10	su:Limbum language
Lango language	lno	24	su:Lango language
Lamnso' language	lns	3	su:Lamnso' language
Guyuk language	lnu	1	su:Guyuk language
Longuda language	lnu	6	su:Longuda language
Logo language	log	1	su:Logo language
Lou language	loj	52	su:Lou language
Loko language	lok	7	su:Loko language
Mongo-Nkundu language	lol	122	su:Mongo-Nkundu language
Ekonda language	lol	1	su:Ekonda language
Loma language	lom	61	su:Loma language
Lomwe language (Malawi)	lon	3	su:Lomwe language (Malawi)
Téén language	lor	24	su:Téén language
Lorhon language	lor	1	su:Lorhon language
Loniu language	los	2	su:Loniu language
Lotuko language	lot	9	su:Lotuko language
Lopa (Nepal) language	loy	2	su:Lopa (Nepal) language
Lozi language	loz	121	su:Lozi language
Larrakia language	lrg	10	su:Larrakia language
Leko language	lse	3	su:Leko language
Losengo language	lse	3	su:Losengo language
Lashi language	lsi	1	su:Lashi language
Luxembourgish language	ltz	62	su:Luxembourgish language
Luba-Lulua language	lua	68	su:Luba-Lulua language
Luba-Katanga language	lub	37	su:Luba-Katanga language
Ludic language	lud	1	su:Ludic language
Luvale language	lue	59	su:Luvale language
Ganda language	lug	296	su:Ganda language
Luiseño language	lui	0	su:Luiseño language
Lunda language	lun	63	su:Lunda language
Luo (Kenya and Tanzania) language	luo	68	su:Luo (Kenya and Tanzania) language
Lumbu (Gabon) language	lup	1	su:Lumbu (Gabon) language
Lushai language	lus	71	su:Lushai language
Nisqually language	lut	7	su:Nisqually language
Hanga (Kenya) language	luy	1	su:Hanga (Kenya) language
Kisa language	luy	8	su:Kisa language
Luyia language	luy	40	su:Luyia language
Maku'a (Indonesia) language	lva	1	su:Maku'a (Indonesia) language
Lavukaleve language	lvk	3	su:Lavukaleve language
Lwo (Sudan) language	lwo	15	su:Lwo (Sudan) language
Luyana language	lyn	6	su:Luyana language
Laz language	lzz	34	su:Laz language
Madurese language	mad	131	su:Madurese language
Mafa language	maf	5	su:Mafa language
Magahi language	mag	26	su:Magahi language
Marshallese language	mah	159	su:Marshallese language
Maithili language	mai	78	su:Maithili language
Khotta language	mai	2	su:Khotta language
Makasar language	mak	135	su:Makasar language
Malayalam language	mal	594	su:Malayalam language
Moplah language	mal	2	su:Moplah language
Mandingo language	man	237	su:Mandingo language
Jhadi dialect	mar	0	su:Jhadi dialect
Koshti (Marathi) language	mar	0	su:Koshti (Marathi) language
Marathi language	mar	992	su:Marathi language
Are dialect	mar	1	su:Are dialect
Kwafi language	mas	1	su:Kwafi language
Masai language	mas	18	su:Masai language
Matlatzinca language	mat	27	su:Matlatzinca language
Maue language	mav	12	su:Maue language
Mampruli language	maw	7	su:Mampruli language
Higaonon language	mba	0	su:Higaonon language
Western Bukidnon Manobo language	mbb	30	su:Western Bukidnon Manobo language
Macusi language	mbc	12	su:Macusi language
Dibabawon language	mbd	11	su:Dibabawon language
Mangseng language	mbh	9	su:Mangseng language
Ilianen Manobo language	mbi	31	su:Ilianen Manobo language
Masacali language	mbl	13	su:Masacali language
Macaguan language	mbn	1	su:Macaguan language
Mbo (Cameroon) language	mbo	1	su:Mbo (Cameroon) language
Damana language	mbp	7	su:Damana language
Maisin language	mbq	3	su:Maisin language
Macú language	mbr	68	su:Macú language
Sarangani Manobo language	mbs	23	su:Sarangani Manobo language
MatigSalug language	mbt	40	su:MatigSalug language
Maring language	mbw	9	su:Maring language
Maca language	mca	5	su:Maca language
Machiguenga language	mcb	28	su:Machiguenga language
Sharanahua language	mcd	15	su:Sharanahua language
Mayoruna language	mcf	28	su:Mayoruna language
Yecuana language	mch	23	su:Yecuana language
Mbunda (Angola and Zambia) language	mck	8	su:Mbunda (Angola and Zambia) language
Kristang language	mcm	14	su:Kristang language
Masa (Chadic) language	mcn	9	su:Masa (Chadic) language
Maka (Cameroon) language	mcp	14	su:Maka (Cameroon) language
Managalasi language	mcq	11	su:Managalasi language
Mpiemo language	mcx	2	su:Mpiemo language
Gbete dialect	mdd	1	su:Gbete dialect
Mbum language	mdd	24	su:Mbum language
Maba language	mde	12	su:Maba language
Moksha language	mdf	47	su:Moksha language
Magindanao language	mdh	78	su:Magindanao language
Mamvu language	mdi	6	su:Mamvu language
Mangbetu language	mdj	11	su:Mangbetu language
Mbala (Bandundu, Congo) language	mdp	4	su:Mbala (Bandundu, Congo) language
Mandar language	mdr	26	su:Mandar language
Mbete language	mdt	4	su:Mbete language
Mbosi language	mdw	4	su:Mbosi language
Dizi language	mdx	3	su:Dizi language
Male (Ethiopia) language	mdy	8	su:Male (Ethiopia) language
Mara (Australia) language	mec	12	su:Mara (Australia) language
Medlpa language	med	14	su:Medlpa language
Midob language	mei	2	su:Midob language
Meax language	mej	13	su:Meax language
Mekeo language	mek	11	su:Mekeo language
Mangala language	mem	26	su:Mangala language
Mende language	men	120	su:Mende language
Meru language	mer	38	su:Meru language
Motu language	meu	147	su:Motu language
Mano language	mev	40	su:Mano language
Hassaniyya dialect	mey	3	su:Hassaniyya dialect
Menominee language	mez	47	su:Menominee language
Pattani (Thailand) language	mfa	6	su:Pattani (Thailand) language
Lom language	mfb	7	su:Lom language
Malgwa language	mfi	1	su:Malgwa language
Wandala language	mfi	5	su:Wandala language
Moba language	mfq	25	su:Moba language
Mexican Sign language	mfs	28	su:Mexican Sign language
Mandjak language	mfv	7	su:Mandjak language
Mayo (Piman) language	mfy	5	su:Mayo (Piman) language
Maban language	mfz	5	su:Maban language
Moru language	mgd	16	su:Moru language
Migili language	mgi	5	su:Migili language
Mambai language	mgm	6	su:Mambai language
Meta language (Cameroon)	mgo	2	su:Meta language (Cameroon)
Mambwe language	mgr	4	su:Mambwe language
Mambwe-Lungu language	mgr	1	su:Mambwe-Lungu language
Lungu language	mgr	3	su:Lungu language
Mailu language	mgu	14	su:Mailu language
Matumbi language	mgw	2	su:Matumbi language
Mbugwe language	mgz	1	su:Mbugwe language
Mochó language	mhc	0	su:Mochó language
Mbugu language	mhd	4	su:Mbugu language
Besisi language	mhe	2	su:Besisi language
Ma'di (Uganda and Sudan) language	mhi	3	su:Ma'di (Uganda and Sudan) language
Moghol language	mhj	5	su:Moghol language
Mungaka language	mhk	8	su:Mungaka language
Mandan language	mhq	20	su:Mandan language
Buru language	mhs	13	su:Buru language
Digaro language	mhu	7	su:Digaro language
Mbukushu language	mhw	16	su:Mbukushu language
Maru language	mhx	9	su:Maru language
Maanyan language	mhy	17	su:Maanyan language
Illinois language	mia	1	su:Illinois language
Miami (Ind. and Okla.) language	mia	50	su:Miami (Ind. and Okla.) language
Micmac language	mic	286	su:Micmac language
Mandaean language	mid	77	su:Mandaean language
Southern Mofu language	mif	21	su:Southern Mofu language
Hitchiti language	mik	5	su:Hitchiti language
Mikasuki language	mik	10	su:Mikasuki language
Minangkabau language	min	121	su:Minangkabau language
Jamee language	min	3	su:Jamee language
Mukomuko language	min	3	su:Mukomuko language
Miskito language	miq	95	su:Miskito language
Mongour language	mjg	31	su:Mongour language
Mandeali language	mjl	3	su:Mandeali language
Malto language	mjt	7	su:Malto language
Mikir language	mjw	31	su:Mikir language
Mahican language	mjy	8	su:Mahican language
Macedonian language	mkd	947	su:Macedonian language
Miya language	mkf	3	su:Miya language
Mokilese language	mkj	12	su:Mokilese language
Moklen language	mkm	1	su:Moklen language
East Makian language	mky	2	su:East Makian language
Makasai language	mkz	5	su:Makasai language
Manambu language	mle	12	su:Manambu language
Taimoro language	mlg	2	su:Taimoro language
Malagasy language	mlg	869	su:Malagasy language
Mulao language	mlm	3	su:Mulao language
Mugil language	mlp	5	su:Mugil language
Maltese language	mlt	354	su:Maltese language
To'abaita language	mlu	18	su:To'abaita language
Motlav language	mlv	5	su:Motlav language
Malfaxal language	mlx	2	su:Malfaxal language
Maonan language	mmd	6	su:Maonan language
Mamanwa language	mmn	23	su:Mamanwa language
Mandak language	mmx	7	su:Mandak language
Jongor language	mmy	1	su:Jongor language
Mangap language	mna	11	su:Mangap language
Muna language	mnb	21	su:Muna language
Mawasangka language	mnb	1	su:Mawasangka language
Manchu language	mnc	572	su:Manchu language
Mundani language	mnf	7	su:Mundani language
Eastern Mnong language	mng	7	su:Eastern Mnong language
Mono (Congo) language	mnh	3	su:Mono (Congo) language
Manipuri language	mni	69	su:Manipuri language
Munji language	mnj	4	su:Munji language
Mansi language	mns	90	su:Mansi language
Rennellese language	mnv	17	su:Rennellese language
Mon language	mnw	220	su:Mon language
Muana language	moa	2	su:Muana language
Montagnais language	moe	202	su:Montagnais language
Mohegan language	mof	45	su:Mohegan language
Narragansett language	mof	59	su:Narragansett language
Bolaang Mongondow language	mog	21	su:Bolaang Mongondow language
Mohawk language	moh	425	su:Mohawk language
Monjombo language	moj	2	su:Monjombo language
Mongolian language	mon	2	su:Mongolian language
Mopan language	mop	15	su:Mopan language
Moro (Sudan) language	mor	6	su:Moro (Sudan) language
Yana (Burkina Faso and Togo) language	mos	0	su:Yana (Burkina Faso and Togo) language
Mooré language	mos	3	su:Mooré language
Motilon language	mot	1	su:Motilon language
Mohave language	mov	19	su:Mohave language
Molima language	mox	4	su:Molima language
Mocha language	moy	5	su:Mocha language
Mokulu language	moz	3	su:Mokulu language
Mullukmulluk language	mpb	0	su:Mullukmulluk language
Mangarayi language	mpc	17	su:Mangarayi language
Majang language	mpe	3	su:Majang language
Maung language	mph	258	su:Maung language
Mandjildjara language	mpj	0	su:Mandjildjara language
Martu Wangka language	mpj	65	su:Martu Wangka language
Mbara (Chad) language	mpk	1	su:Mbara (Chad) language
Daribi language	mps	20	su:Daribi language
Mianmin language	mpt	10	su:Mianmin language
Misima language	mpx	23	su:Misima language
Misima-Panayati language	mpx	11	su:Misima-Panayati language
Panayati language	mpx	18	su:Panayati language
Mbuko language	mqb	0	su:Mbuko language
Mbelime language	mql	0	su:Mbelime language
Moronene language	mqn	4	su:Moronene language
West Makian language	mqs	1	su:West Makian language
Mouk language	mqt	1	su:Mouk language
Manggarai (Indonesia) language	mqy	8	su:Manggarai (Indonesia) language
Mlabri language	mra	4	su:Mlabri language
Maricopa language	mrc	20	su:Maricopa language
Lakher language	mrh	9	su:Lakher language
Maori language	mri	5	su:Maori language
Mortlockese language	mrl	17	su:Mortlockese language
Cheke Holo language	mrn	5	su:Cheke Holo language
Nukahiva language	mrq	4	su:Nukahiva language
Abujhmaria language	mrr	0	su:Abujhmaria language
Madiya-Gondi language	mrr	0	su:Madiya-Gondi language
Mangareva language	mrv	24	su:Mangareva language
Lanao Moro language	mrw	0	su:Lanao Moro language
Maranao language	mrw	82	su:Maranao language
Masbateno language	msb	12	su:Masbateno language
Musei language	mse	1	su:Musei language
Masikoro language	msh	1	su:Masikoro language
Mansaka language	msk	27	su:Mansaka language
Agusan Manobo language	msm	15	su:Agusan Manobo language
Musom language	msu	3	su:Musom language
Cotabato Manobo language	mta	45	su:Cotabato Manobo language
Mono-Alu language	mte	25	su:Mono-Alu language
Una language	mtg	24	su:Una language
Mator language	mtm	1	su:Mator language
Muong language	mtq	17	su:Muong language
Mewari language	mtr	0	su:Mewari language
Mota language	mtt	116	su:Mota language
Mundang language	mua	6	su:Mundang language
Musgu language	mug	9	su:Musgu language
Vulum language	mug	0	su:Vulum language
Mpus language	mug	0	su:Mpus language
Mundu (Sudan and Congo) language	muh	8	su:Mundu (Sudan and Congo) language
Penesak language	mui	1	su:Penesak language
Musi language	mui	1	su:Musi language
Rawas language	mui	3	su:Rawas language
Lematang language	mui	1	su:Lematang language
Malvi language	mup	2	su:Malvi language
Murle language	mur	10	su:Murle language
Creek language	mus	306	su:Creek language
Seminole language	mus	56	su:Seminole language
Muduva language	muv	0	su:Muduva language
Miyemu language	mux	2	su:Miyemu language
Manam language	mva	7	su:Manam language
Mattole language	mvb	5	su:Mattole language
Ordos language	mvf	9	su:Ordos language
Chahar language	mvf	13	su:Chahar language
Minaveha language	mvn	10	su:Minaveha language
Marovo language	mvo	9	su:Marovo language
Maiya language	mvy	4	su:Maiya language
Mesqan language	mvz	0	su:Mesqan language
Mukawa language	mwc	16	su:Mukawa language
Mudburra language	mwd	26	su:Mudburra language
Murrinhpatha language	mwf	272	su:Murrinhpatha language
Labo language	mwi	4	su:Labo language
Mirandese language	mwl	1	su:Mirandese language
Majingai language	mwm	0	su:Majingai language
Mabuiag language	mwp	23	su:Mabuiag language
Mün Chin language	mwq	0	su:Mün Chin language
Dingal language	mwr	5	su:Dingal language
Marwari language	mwr	7	su:Marwari language
Moken language	mwt	7	su:Moken language
Mentawai language	mwv	26	su:Mentawai language
White Hmong language	mww	28	su:White Hmong language
Manyika language	mxc	2	su:Manyika language
Mele-Fila language	mxe	12	su:Mele-Fila language
Miju language	mxj	1	su:Miju language
Monumbo language	mxk	2	su:Monumbo language
Maxi language	mxl	1	su:Maxi language
Mada (Cameroon) language	mxu	3	su:Mada (Cameroon) language
Mau language	mxx	26	su:Mau language
Munduruku language	my	15	su:Munduruku language
Burmese language	mya	1	su:Burmese language
Mbai (Moissala) language	myb	15	su:Mbai (Moissala) language
Mpongwe language	mye	41	su:Mpongwe language
Mamara language	myk	26	su:Mamara language
Mura language	myp	14	su:Mura language
Pirahá language	myp	0	su:Pirahá language
Munichi language	myr	2	su:Munichi language
Muyuw language	myw	27	su:Muyuw language
Gisu language	myx	6	su:Gisu language
Macuna language	myy	17	su:Macuna language
Mzab language	mzb	7	su:Mzab language
Mumuye language	mzm	7	su:Mumuye language
Movima language	mzp	9	su:Movima language
Mori language	mzq	42	su:Mori language
Mo (Côte d'Ivoire and Ghana) language	mzw	0	su:Mo (Côte d'Ivoire and Ghana) language
Narak language	nac	32	su:Narak language
Nabak language	naf	18	su:Nabak language
Nahuatl language	nah	1	su:Nahuatl language
Nakanai language	nak	15	su:Nakanai language
Nalik language	nal	2	su:Nalik language
Ngankikurungkurr language	nam	1	su:Ngankikurungkurr language
Nama language	naq	94	su:Nama language
Kongara language	nas	2	su:Kongara language
Nauru language	nau	34	su:Nauru language
Navajo language	nav	1	su:Navajo language
Narrinyeri language	nay	23	su:Narrinyeri language
Ganguela language	nba	18	su:Ganguela language
Chang language	nbc	82	su:Chang language
Konyak language	nbe	9	su:Konyak language
Naxi language	nbf	84	su:Naxi language
Mao Naga language	nbi	6	su:Mao Naga language
Ngarinyman language	nbj	17	su:Ngarinyman language
Ndebele (South Africa) language	nbl	60	su:Ndebele (South Africa) language
Ngbaka ma'bo language	nbm	13	su:Ngbaka ma'bo language
Rongmei language	nbu	0	su:Rongmei language
Wangkumara (Galali) language	nbx	5	su:Wangkumara (Galali) language
Nahu language	nca	2	su:Nahu language
Nancowry language	ncb	6	su:Nancowry language
Notsi language	ncf	1	su:Notsi language
Niska language	ncg	19	su:Niska language
Nakara language	nck	4	su:Nakara language
Sibo language	nco	31	su:Sibo language
Nicaraguan Sign language	ncs	7	su:Nicaraguan Sign language
Chothe Naga language	nct	1	su:Chothe Naga language
Nchumburu language	ncu	3	su:Nchumburu language
Natchez language	ncz	7	su:Natchez language
Taensa language	ncz	15	su:Taensa language
Ndau language	ndc	24	su:Ndau language
Ndebele (Zimbabwe) language	nde	193	su:Ndebele (Zimbabwe) language
Ndali language	ndh	1	su:Ndali language
Samba Leko language	ndi	2	su:Samba Leko language
Ndonga language	ndo	110	su:Ndonga language
Ndunga language	ndt	1	su:Ndunga language
Tura language	neb	11	su:Tura language
Kumak language	nee	9	su:Kumak language
Negidal language	neg	2	su:Negidal language
Nemi language	nem	6	su:Nemi language
Nengone language	nen	45	su:Nengone language
Baitadi dialect	nep	1	su:Baitadi dialect
Nepali language	nep	618	su:Nepali language
Nyaheun language	nev	1	su:Nyaheun language
Newari language	new	133	su:Newari language
Pahri language	new	0	su:Pahri language
Dolakha language	new	4	su:Dolakha language
Nez Percé language	nez	0	su:Nez Percé language
Ayiwo language	nfl	4	su:Ayiwo language
Nafaanra language	nfr	4	su:Nafaanra language
Ngombe language	ngc	17	su:Ngombe language
Doko (Congo) language	ngc	1	su:Doko (Congo) language
Ngemba (Cameroon) language	nge	0	su:Ngemba (Cameroon) language
Mankon language	nge	0	su:Mankon language
Khomani language	ngh	0	su:Khomani language
Ngizim language	ngi	8	su:Ngizim language
Lomwe language (Mozambique)	ngl	2	su:Lomwe language (Mozambique)
Ngatik language	ngm	1	su:Ngatik language
Ngoni language (Tanzania and Mozambique) language	ngo	2	su:Ngoni language (Tanzania and Mozambique) language
Beng language	nhb	2	su:Beng language
Chiripá language	nhd	0	su:Chiripá language
Takuu language	nho	1	su:Takuu language
Nharo language	nhr	3	su:Nharo language
Noone language	nhu	8	su:Noone language
Nias language	nia	49	su:Nias language
Ngandi language	nid	12	su:Ngandi language
Nielim language	nie	5	su:Nielim language
Ngalakan language	nig	21	su:Ngalakan language
Nyiha language	nih	3	su:Nyiha language
Nii language	nii	23	su:Nii language
Ngaju language	nij	33	su:Ngaju language
Katingan language	nij	3	su:Katingan language
Kahayan language	nij	1	su:Kahayan language
Nilamba language	nim	4	su:Nilamba language
Nganasan language	nio	11	su:Nganasan language
Nimboran language	nir	3	su:Nimboran language
Niuean language	niu	284	su:Niuean language
Gilyak language	niv	52	su:Gilyak language
Ngiti language	niy	1	su:Ngiti language
Nocte language	njb	4	su:Nocte language
Lhota language	njh	19	su:Lhota language
Tenyidie dialect	njm	0	su:Tenyidie dialect
Angami language	njm	34	su:Angami language
Liangmai Naga language	njn	5	su:Liangmai Naga language
Ao language	njo	53	su:Ao language
Ngadju (Australia) language	nju	1	su:Ngadju (Australia) language
Nkoya language	nka	5	su:Nkoya language
Khezha language	nkh	5	su:Khezha language
Nogugu language	nkk	8	su:Nogugu language
Nkunya language	nko	0	su:Nkunya language
Nukuoro language	nkr	20	su:Nukuoro language
Dutch language	nld	9	su:Dutch language
Florida language	nlg	997	su:Florida language
Nihali language	nll	1	su:Nihali language
Maram language	nma	3	su:Maram language
Big Nambas language	nmb	2	su:Big Nambas language
Ngama language	nmc	3	su:Ngama language
Ndumu language	nmd	5	su:Ndumu language
Tangkhul language	nmf	22	su:Tangkhul language
Ukhrul language	nmf	1	su:Ukhrul language
Bisio language	nmg	6	su:Bisio language
Moshang language	nmh	1	su:Moshang language
Namakura language	nmk	2	su:Namakura language
Nambya language	nmq	11	su:Nambya language
Nawdm language	nmz	5	su:Nawdm language
Nyangumarta language	nna	117	su:Nyangumarta language
Nande language	nnb	14	su:Nande language
Nancere language	nnc	2	su:Nancere language
Ngyemboon language	nnh	15	su:Ngyemboon language
Nankina language	nnk	3	su:Nankina language
Namia language	nnm	5	su:Namia language
Norwegian (Nynorsk) language	nno	353	su:Norwegian (Nynorsk) language
Wancho language	nnp	3	su:Wancho language
Nanticoke language	nnt	9	su:Nanticoke language
Nukunu language	nnv	9	su:Nukunu language
Waunana language	noa	9	su:Waunana language
Northern Thai language	nod	168	su:Northern Thai language
Nimadi language	noe	0	su:Nimadi language
Nogai language	nog	32	su:Nogai language
Old Norse language	non	1	su:Old Norse language
Nootka language	noo	106	su:Nootka language
Norwegian language	nor	3	su:Norwegian language
Nomatsiguenga language	not	25	su:Nomatsiguenga language
Notu language	nou	4	su:Notu language
Novial (Artificial) language	nov	10	su:Novial (Artificial) language
Nyambo language	now	4	su:Nyambo language
Phom language	nph	5	su:Phom language
Pochury language	npo	2	su:Pochury language
Napu language	npy	16	su:Napu language
Baria language	nrb	0	su:Baria language
Rengma language	nre	12	su:Rengma language
Chakhesang language	nri	1	su:Chakhesang language
Ngarluma language	nrl	54	su:Ngarluma language
Norn language	nrn	15	su:Norn language
Lala language	nrz	14	su:Lala language
Sangtam language	nsa	5	su:Sangtam language
Senga language	nse	1	su:Senga language
Naskapi language	nsk	23	su:Naskapi language
Sema language	nsm	18	su:Sema language
Nehan language	nsn	2	su:Nehan language
Gananwa language	nso	0	su:Gananwa language
Lobedu language	nso	1	su:Lobedu language
Northern Sotho language	nso	597	su:Northern Sotho language
Northern Sierra Miwok language	nsq	3	su:Northern Sierra Miwok language
Nali language	nss	3	su:Nali language
Moklum language	nst	0	su:Moklum language
Tangsa language	nst	5	su:Tangsa language
Lungchang language	nst	0	su:Lungchang language
Yogli language	nst	0	su:Yogli language
Nisenan language	nsz	9	su:Nisenan language
Ngaanyatjara language	ntj	0	su:Ngaanyatjara language
Nateni language	ntm	2	su:Nateni language
Ntomba language	nto	11	su:Ntomba language
Natanzi language	ntz	1	su:Natanzi language
Kombe language	nui	7	su:Kombe language
Nung language	nun	47	su:Nung language
Nguôn language	nuo	0	su:Nguôn language
Nupe language	nup	41	su:Nupe language
Nuer language	nus	36	su:Nuer language
Tay-Nung language	nut	19	su:Tay-Nung language
Nunggubuyu language	nuy	110	su:Nunggubuyu language
Nyabwa language	nwb	13	su:Nyabwa language
